20230303-175828
Ley de Fitts [ 1D - Original - Completo - Secuencial ] ( Full HD (1080p) )
15
IDTest,IDRepetition,A(pixels),W(pixels),H(pixels),MT(ms),X(pixels),Y(pixels),XTarget(pixels),YTarget(pixels),Correct
8,7,1024,32,810,934,443,557,448,540,1
8,8,1024,32,810,869,1470,508,1472,540,1
8,9,1024,32,810,941,446,556,448,540,1
8,10,1024,32,810,1054,1469,496,1472,540,1
8,11,1024,32,810,980,431,537,448,540,0
8,12,1024,32,810,836,1448,530,1472,540,0
8,13,1024,32,810,789,452,561,448,540,1
8,14,1024,32,810,814,1470,517,1472,540,1
8,15,1024,32,810,740,447,549,448,540,1
9,1,512,64,810,723,714,581,704,540,1
9,2,512,64,810,517,1190,542,1216,540,1
9,3,512,64,810,477,682,576,704,540,1
9,4,512,64,810,693,1208,558,1216,540,1
9,5,512,64,810,774,753,576,704,540,0
9,6,512,64,810,1500,1205,576,1216,540,1
9,7,512,64,810,1117,725,589,704,540,1
9,8,512,64,810,853,1196,571,1216,540,1
9,9,512,64,810,1653,703,579,704,540,1
9,10,512,64,810,1093,1228,575,1216,540,1
9,11,512,64,810,2117,684,608,704,540,1
9,12,512,64,810,630,1221,549,1216,540,1
9,13,512,64,810,692,713,607,704,540,1
9,14,512,64,810,709,1207,551,1216,540,1
9,15,512,64,810,581,699,607,704,540,1
10,1,128,64,810,547,893,561,896,540,1
10,2,128,64,810,460,1026,554,1024,540,1
10,3,128,64,810,420,856,561,896,540,0
10,4,128,64,810,581,1006,563,1024,540,1
10,5,128,64,810,397,897,580,896,540,1
10,6,128,64,810,652,1033,578,1024,540,1
10,7,128,64,810,621,890,605,896,540,1
10,8,128,64,810,677,1014,601,1024,540,1
10,9,128,64,810,405,892,616,896,540,1
10,10,128,64,810,613,1009,601,1024,540,1
10,11,128,64,810,485,902,617,896,540,1
10,12,128,64,810,580,999,615,1024,540,1
10,13,128,64,810,749,915,627,896,540,1
10,14,128,64,810,476,995,615,1024,540,1
10,15,128,64,810,653,927,630,896,540,1
11,1,256,128,810,515,876,573,832,540,1
11,2,256,128,810,381,1109,573,1088,540,1
11,3,256,128,810,429,875,595,832,540,1
11,4,256,128,810,597,1078,574,1088,540,1
11,5,256,128,810,397,871,599,832,540,1
11,6,256,128,810,533,1061,584,1088,540,1
11,7,256,128,810,421,830,613,832,540,1
11,8,256,128,810,518,1057,579,1088,540,1
11,9,256,128,810,325,832,620,832,540,1
11,10,256,128,810,694,1037,584,1088,540,1
11,11,256,128,810,454,866,623,832,540,1
11,12,256,128,810,430,1033,598,1088,540,1
11,13,256,128,810,452,885,625,832,540,1
11,14,256,128,810,405,1094,601,1088,540,1
11,15,256,128,810,645,801,643,832,540,1
12,1,512,32,810,667,700,600,704,540,1
12,2,512,32,810,909,1214,563,1216,540,1
12,3,512,32,810,829,713,648,704,540,1
12,4,512,32,810,669,1212,590,1216,540,1
12,5,512,32,810,877,704,671,704,540,1
12,6,512,32,810,821,1208,579,1216,540,1
12,7,512,32,810,828,702,660,704,540,1
12,8,512,32,810,813,1211,628,1216,540,1
12,9,512,32,810,645,699,710,704,540,1
12,10,512,32,810,830,1211,653,1216,540,1
12,11,512,32,810,686,700,735,704,540,1
12,12,512,32,810,892,1210,675,1216,540,1
12,13,512,32,810,918,703,758,704,540,1
12,14,512,32,810,829,1210,673,1216,540,1
12,15,512,32,810,925,699,757,704,540,1
13,1,128,16,810,739,898,560,896,540,1
13,2,128,16,810,821,1024,540,1024,540,1
13,3,128,16,810,965,893,586,896,540,1
13,4,128,16,810,781,1023,556,1024,540,1
13,5,128,16,810,982,892,601,896,540,1
13,6,128,16,810,692,1024,564,1024,540,1
13,7,128,16,810,653,895,609,896,540,1
13,8,128,16,810,718,1018,582,1024,540,1
13,9,128,16,810,717,903,607,896,540,1
13,10,128,16,810,765,1025,573,1024,540,1
13,11,128,16,810,789,897,616,896,540,1
13,12,128,16,810,725,1024,576,1024,540,1
13,13,128,16,810,805,899,631,896,540,1
13,14,128,16,810,733,1022,611,1024,540,1
13,15,128,16,810,765,891,637,896,540,1
14,1,128,32,810,754,902,564,896,540,1
14,2,128,32,810,693,1012,548,1024,540,1
14,3,128,32,810,629,891,579,896,540,1
14,4,128,32,810,740,1015,559,1024,540,1
14,5,128,32,810,621,891,593,896,540,1
14,6,128,32,810,789,1012,570,1024,540,1
14,7,128,32,810,806,899,603,896,540,1
14,8,128,32,810,518,1024,586,1024,540,1
14,9,128,32,810,541,909,609,896,540,1
14,10,128,32,810,820,1006,595,1024,540,0
14,11,128,32,810,590,899,607,896,540,1
14,12,128,32,810,653,1023,595,1024,540,1
14,13,128,32,810,837,893,622,896,540,1
14,14,128,32,810,1086,1015,572,1024,540,1
14,15,128,32,810,540,902,604,896,540,1
15,1,512,128,810,643,745,603,704,540,1
15,2,512,128,810,629,1165,544,1216,540,1
15,3,512,128,810,613,737,618,704,540,1
15,4,512,128,810,519,1185,563,1216,540,1
15,5,512,128,810,420,727,627,704,540,1
15,6,512,128,810,638,1171,553,1216,540,1
15,7,512,128,810,493,744,607,704,540,1
15,8,512,128,810,717,1180,533,1216,540,1
15,9,512,128,810,668,724,600,704,540,1
15,10,512,128,810,533,1190,555,1216,540,1
15,11,512,128,810,469,713,629,704,540,1
15,12,512,128,810,501,1218,587,1216,540,1
15,13,512,128,810,581,720,623,704,540,1
15,14,512,128,810,509,1213,564,1216,540,1
15,15,512,128,810,485,707,641,704,540,1
16,1,1024,64,810,1051,445,636,448,540,1
16,2,1024,64,810,989,1491,621,1472,540,1
16,3,1024,64,810,772,455,755,448,540,1
16,4,1024,64,810,645,1464,638,1472,540,1
16,5,1024,64,810,636,455,752,448,540,1
16,6,1024,64,810,910,1472,663,1472,540,1
16,7,1024,64,810,757,451,694,448,540,1
16,8,1024,64,810,710,1472,632,1472,540,1
16,9,1024,64,810,749,423,677,448,540,1
16,10,1024,64,810,685,1468,651,1472,540,1
16,11,1024,64,810,853,469,701,448,540,1
16,12,1024,64,810,933,1458,649,1472,540,1
16,13,1024,64,810,613,440,729,448,540,1
16,14,1024,64,810,885,1466,647,1472,540,1
16,15,1024,64,810,709,434,716,448,540,1
