20230303-130333
Ley de Fitts [ 1D - Original - Completo - Secuencial ] ( Full HD (1080p) )
15
IDTest,IDRepetition,A(pixels),W(pixels),H(pixels),MT(ms),X(pixels),Y(pixels),XTarget(pixels),YTarget(pixels),Correct
4,4,128,32,810,494,1017,605,1024,540,1
4,5,128,32,810,549,895,601,896,540,1
4,6,128,32,810,620,1018,604,1024,540,1
4,7,128,32,810,543,909,611,896,540,1
4,8,128,32,810,638,1031,618,1024,540,1
4,9,128,32,810,660,890,624,896,540,1
4,10,128,32,810,540,1026,629,1024,540,1
4,11,128,32,810,606,898,634,896,540,1
4,12,128,32,810,629,1028,637,1024,540,1
4,13,128,32,810,565,903,634,896,540,1
4,14,128,32,810,462,1014,630,1024,540,1
4,15,128,32,810,566,908,636,896,540,1
5,1,1024,64,810,1034,445,632,448,540,1
5,2,1024,64,810,815,1465,554,1472,540,1
5,3,1024,64,810,788,431,596,448,540,1
5,4,1024,64,810,647,1485,600,1472,540,1
5,5,1024,64,810,723,424,621,448,540,1
5,6,1024,64,810,807,1464,610,1472,540,1
5,7,1024,64,810,724,441,619,448,540,1
5,8,1024,64,810,613,1466,605,1472,540,1
5,9,1024,64,810,517,462,636,448,540,1
5,10,1024,64,810,622,1478,609,1472,540,1
5,11,1024,64,810,508,462,610,448,540,1
5,12,1024,64,810,588,1460,611,1472,540,1
5,13,1024,64,810,557,427,611,448,540,1
5,14,1024,64,810,774,1476,621,1472,540,1
5,15,1024,64,810,740,427,635,448,540,1
6,1,128,64,810,378,909,573,896,540,1
6,2,128,64,810,534,1006,589,1024,540,1
6,3,128,64,810,397,899,596,896,540,1
6,4,128,64,810,399,1011,598,1024,540,1
6,5,128,64,810,380,904,602,896,540,1
6,6,128,64,810,471,994,607,1024,540,1
6,7,128,64,810,380,902,605,896,540,1
6,8,128,64,810,383,1001,611,1024,540,1
6,9,128,64,810,421,882,607,896,540,1
6,10,128,64,810,411,1013,614,1024,540,1
6,11,128,64,810,439,907,617,896,540,1
6,12,128,64,810,397,1016,617,1024,540,1
6,13,128,64,810,382,900,617,896,540,1
6,14,128,64,810,405,1015,625,1024,540,1
6,15,128,64,810,435,920,628,896,540,1
7,1,256,32,810,700,830,539,832,540,1
7,2,256,32,810,792,1078,579,1088,540,1
7,3,256,32,810,620,823,596,832,540,1
7,4,256,32,810,638,1077,614,1088,540,1
7,5,256,32,810,806,835,636,832,540,1
7,6,256,32,810,501,1081,624,1088,540,1
7,7,256,32,810,972,823,640,832,540,1
7,8,256,32,810,877,1086,629,1088,540,1
7,9,256,32,810,782,843,646,832,540,1
7,10,256,32,810,814,1098,658,1088,540,1
7,11,256,32,810,628,826,641,832,540,1
7,12,256,32,810,599,1095,629,1088,540,1
7,13,256,32,810,637,828,636,832,540,1
7,14,256,32,810,701,1080,654,1088,540,1
7,15,256,32,810,988,839,643,832,540,1
8,1,512,16,810,819,707,592,704,540,1
8,2,512,16,810,679,1218,602,1216,540,1
8,3,512,16,810,1157,703,630,704,540,1
8,4,512,16,810,845,1220,607,1216,540,1
8,5,512,16,810,796,709,607,704,540,1
8,6,512,16,810,1198,1216,634,1216,540,1
8,7,512,16,810,959,702,617,704,540,1
8,8,512,16,810,717,1213,623,1216,540,1
8,9,512,16,810,989,700,634,704,540,1
8,10,512,16,810,1037,1214,647,1216,540,1
8,11,512,16,810,765,705,653,704,540,1
8,12,512,16,810,1237,1215,661,1216,540,1
8,13,512,16,810,1167,700,695,704,540,1
8,14,512,16,810,875,1215,658,1216,540,1
8,15,512,16,810,821,707,673,704,540,1
9,1,128,16,810,872,891,615,896,540,1
9,2,128,16,810,831,1028,634,1024,540,1
9,3,128,16,810,974,900,639,896,540,1
9,4,128,16,810,990,1020,664,1024,540,1
9,5,128,16,810,892,890,604,896,540,1
9,6,128,16,810,1061,1026,588,1024,540,1
9,7,128,16,810,574,898,586,896,540,1
9,8,128,16,810,807,1020,638,1024,540,1
9,9,128,16,810,534,895,614,896,540,1
9,10,128,16,810,676,1022,659,1024,540,1
9,11,128,16,810,701,898,589,896,540,1
9,12,128,16,810,917,1023,667,1024,540,1
9,13,128,16,810,815,895,621,896,540,1
9,14,128,16,810,893,1024,668,1024,540,1
9,15,128,16,810,798,895,612,896,540,1
10,1,256,128,810,434,822,600,832,540,1
10,2,256,128,810,541,1068,642,1088,540,1
10,3,256,128,810,461,872,613,832,540,1
10,4,256,128,810,383,1081,635,1088,540,1
10,5,256,128,810,478,881,606,832,540,1
10,6,256,128,810,363,1038,625,1088,540,1
10,7,256,128,810,478,856,601,832,540,1
10,8,256,128,810,406,1061,625,1088,540,1
10,9,256,128,810,397,859,597,832,540,1
10,10,256,128,810,376,1074,625,1088,540,1
10,11,256,128,810,404,839,591,832,540,1
10,12,256,128,810,395,1032,629,1088,540,1
10,13,256,128,810,372,831,603,832,540,1
10,14,256,128,810,421,1026,636,1088,540,1
10,15,256,128,810,421,824,598,832,540,1
11,1,256,64,810,395,847,572,832,540,1
11,2,256,64,810,502,1071,611,1088,540,1
11,3,256,64,810,855,813,628,832,540,1
11,4,256,64,810,627,1084,503,1088,540,1
11,5,256,64,810,509,843,492,832,540,1
11,6,256,64,810,535,1065,515,1088,540,1
11,7,256,64,810,533,820,536,832,540,1
11,8,256,64,810,501,1104,558,1088,540,1
11,9,256,64,810,462,822,568,832,540,1
11,10,256,64,810,723,1079,587,1088,540,1
11,11,256,64,810,550,802,587,832,540,1
11,12,256,64,810,692,1104,601,1088,540,1
11,13,256,64,810,520,846,582,832,540,1
11,14,256,64,810,501,1068,617,1088,540,1
11,15,256,64,810,428,815,606,832,540,1
12,1,512,64,810,572,726,600,704,540,1
12,2,512,64,810,748,1221,600,1216,540,1
12,3,512,64,810,470,681,602,704,540,1
12,4,512,64,810,820,1232,645,1216,540,1
12,5,512,64,810,674,718,648,704,540,1
12,6,512,64,810,783,1227,583,1216,540,1
12,7,512,64,810,614,715,669,704,540,1
12,8,512,64,810,532,1228,687,1216,540,1
12,9,512,64,810,678,682,654,704,540,1
12,10,512,64,810,613,1240,694,1216,540,1
12,11,512,64,810,767,715,648,704,540,1
12,12,512,64,810,406,1202,689,1216,540,1
12,13,512,64,810,620,711,689,704,540,1
12,14,512,64,810,541,1191,697,1216,540,1
12,15,512,64,810,710,688,695,704,540,1
13,1,1024,128,810,594,471,608,448,540,1
13,2,1024,128,810,636,1493,629,1472,540,1
13,3,1024,128,810,880,467,695,448,540,1
13,4,1024,128,810,484,1499,609,1472,540,1
13,5,1024,128,810,630,403,664,448,540,1
13,6,1024,128,810,590,1469,649,1472,540,1
13,7,1024,128,810,693,419,675,448,540,1
13,8,1024,128,810,653,1420,662,1472,540,1
13,9,1024,128,810,724,466,717,448,540,1
13,10,1024,128,810,653,1488,627,1472,540,1
13,11,1024,128,810,644,456,673,448,540,1
13,12,1024,128,810,814,1299,656,1472,540,0
13,13,1024,128,810,1150,449,679,448,540,1
13,14,1024,128,810,757,1499,637,1472,540,1
13,15,1024,128,810,519,403,701,448,540,1
14,1,256,16,810,883,838,603,832,540,1
14,2,256,16,810,1045,1092,651,1088,540,1
14,3,256,16,810,1117,837,602,832,540,1
14,4,256,16,810,909,1085,679,1088,540,1
14,5,256,16,810,1068,833,694,832,540,1
14,6,256,16,810,815,1087,668,1088,540,1
14,7,256,16,810,828,835,673,832,540,1
14,8,256,16,810,845,1088,685,1088,540,1
14,9,256,16,810,679,825,680,832,540,1
14,10,256,16,810,901,1086,706,1088,540,1
14,11,256,16,810,830,836,700,832,540,1
14,12,256,16,810,724,1086,711,1088,540,1
14,13,256,16,810,702,824,690,832,540,1
14,14,256,16,810,655,1088,713,1088,540,1
14,15,256,16,810,1030,833,703,832,540,1
15,1,512,32,810,676,684,630,704,540,0
15,2,512,32,810,1220,1210,564,1216,540,1
15,3,512,32,810,708,699,683,704,540,1
15,4,512,32,810,968,1217,655,1216,540,1
15,5,512,32,810,845,702,690,704,540,1
15,6,512,32,810,694,1227,673,1216,540,1
15,7,512,32,810,975,698,728,704,540,1
15,8,512,32,810,835,1215,712,1216,540,1
15,9,512,32,810,662,707,735,704,540,1
15,10,512,32,810,637,1216,751,1216,540,1
15,11,512,32,810,708,698,784,704,540,1
15,12,512,32,810,829,1216,780,1216,540,1
15,13,512,32,810,917,696,789,704,540,1
15,14,512,32,810,948,1225,777,1216,540,1
15,15,512,32,810,783,716,815,704,540,1
16,1,1024,16,810,1027,448,728,448,540,1
16,2,1024,16,810,820,1473,648,1472,540,1
16,3,1024,16,810,1045,444,687,448,540,1
16,4,1024,16,810,830,1468,677,1472,540,1
16,5,1024,16,810,942,449,684,448,540,1
16,6,1024,16,810,1398,1462,679,1472,540,0
16,7,1024,16,810,1084,449,655,448,540,1
16,8,1024,16,810,733,1471,655,1472,540,1
16,9,1024,16,810,765,448,670,448,540,1
16,10,1024,16,810,1012,1468,681,1472,540,1
16,11,1024,16,810,886,447,686,448,540,1
16,12,1024,16,810,989,1470,720,1472,540,1
16,13,1024,16,810,1037,449,715,448,540,1
16,14,1024,16,810,1190,1480,744,1472,540,0
16,15,1024,16,810,1439,446,721,448,540,1
